Vitor Belfort,,1977 ♂,sports,"brazilian, martial, artists","Vítor Vieira Belfort (Portuguese pronunciation: [ˈvitoʁ viˈejɾɐ bɛwˈfɔʁ]; born April 1, 1977) is a Brazilian retired mixed martial artist who competed in the Heavyweight, Light Heavyweight and Middleweight divisions of the Ultimate Fighting Championship. He is the UFC 12 Heavyweight Tournament Champion, as well as the former UFC Light Heavyweight Champion and Cage Rage World Light Heavyweight Champion. Known for his explosive knockout power, Belfort holds the joint record for the most finishes in UFC history with 14.","de:Vitor Belfort, es:Vitor Belfort, fr:Vitor Belfort, nl:Vitor Belfort"
Obesity,,,health,"bariatrics, body, shape","Obesity is a medical condition in which excess body fat has accumulated to the extent that it may have a negative effect on health. People are generally considered obese when their body mass index (BMI), a measurement obtained by dividing a person's weight by the square of the person's height, is over 7002294199500000000♠30 kg/m2, with the range 7002245166250000000♠25–30 kg/m2 defined as overweight. Some East Asian countries use lower values. Obesity increases the likelihood of various diseases, particularly heart disease, type 2 diabetes, obstructive sleep apnea, certain types of cancer, and osteoarthritis.","de:Adipositas, es:Obesidad, fr:Obésité, nl:Obesitas"
Rebecca Romijn,,1972 ♀,culture,"american, actresses, people","Rebecca Alie Romijn (/roʊˈmeɪn/ roh-MAYN; Dutch: [roːˈmɛin]; born November 6, 1972) is an American actress and former model. She is known for her role as Mystique in the first trilogy of the X-Men film series, and as Joan from The Punisher (2004), both of which are based on Marvel Comics. She also had a recurring role as Alexis Meade on the television series Ugly Betty. She most recently starred as Herself in Skin Wars.","de:Rebecca Romijn, es:Rebecca Romijn, fr:Rebecca Romijn, nl:Rebecca Romijn"
Leonard Cohen,,1934-2016 ♂,culture,"canadian, winners, award","Leonard Norman Cohen CC GOQ (September 21, 1934 – November 7, 2016) was a Canadian singer-songwriter, poet and novelist. His work explored religion, politics, isolation, sexuality and personal relationships. Cohen was inducted into the Canadian Music Hall of Fame, the Canadian Songwriters Hall of Fame, and the Rock and Roll Hall of Fame. He was invested as a Companion of the Order of Canada, the nation's highest civilian honour. In 2011, Cohen received one of the Prince of Asturias Awards for literature and the ninth Glenn Gould Prize.","de:Leonard Cohen, es:Leonard Cohen, fr:Leonard Cohen, nl:Leonard Cohen"
Bear,,,nature,"fischer, taxa, appearances","Bears are carnivoran mammals of the family Ursidae. They are classified as caniforms, or doglike carnivorans. Although only eight species of bears are extant, they are widespread, appearing in a wide variety of habitats throughout the Northern Hemisphere and partially in the Southern Hemisphere. Bears are found on the continents of North America, South America, Europe, and Asia. Common characteristics of modern bears include large bodies with stocky legs, long snouts, small rounded ears, shaggy hair, plantigrade paws with five nonretractile claws, and short tails.","de:Bären, es:Ursidae, fr:Ursidae, nl:Beren"
Alexander the Great,,,history,"people, 4th-century, ancient","Alexander III of Macedon (20/21 July 356 – 10/11 June 323 BC), commonly known as Alexander the Great (Greek: Ἀλέξανδρος ὁ Μέγας, Aléxandros ho Mégas [a.lék.san.dros ho mé.gas]),iii[›] was a King (Basileus) of the Ancient Greek kingdom of Macedon and a member of the Argead dynasty. Born in Pella in 356 BC, Alexander succeeded his father, Philip II, to the throne at the age of twenty. He spent most of his ruling years on an unprecedented military campaign through Asia and northeast Africa, until by the age of thirty he had created one of the largest empires of the ancient world, stretching from Greece to Egypt and into northwest India. He was undefeated in battle and is considered one of history's most successful military commanders.","de:Alexander der Große, es:Alejandro Magno, fr:Alexandre le Grand, nl:Alexander de Grote"
Mediterranean climate,,,nature,"climate, mediterranean, america","A Mediterranean climate /ˌmɛdɪtəˈreɪniən/ or dry summer climate is characterized by rainy winters and dry summers. While the climate receives its name from the Mediterranean Basin, these are generally located on the western coasts of continents, between roughly 30 and 45 degrees north and south of the equator, typically between oceanic climates towards the poles (where they tend to be wetter), and semi-arid and arid climates towards the equator (where they tend to be drier).","de:Mittelmeerklima, es:Clima mediterráneo, fr:Climat méditerranéen, nl:Mediterraan klimaat"
Boeing 787 Dreamliner,,,transport,"united, boeing, states","The Boeing 787 Dreamliner is a long-range, mid-size wide-body, twin-engine jet airliner developed by Boeing Commercial Airplanes. Its variants seat 242 to 335 passengers in typical 3-class seating configurations. It is Boeing's most fuel-efficient airliner and is a pioneering airliner with the use of composite materials as the primary material in the construction of its airframe. The 787 was designed to be 20% more fuel efficient than the Boeing 767, which it was intended to replace. The 787 Dreamliner's distinguishing features include mostly electrical flight systems, swept wingtips, and noise-reducing chevrons on its engine nacelles. It shares a common type rating with the larger Boeing 777 to allow qualified pilots to operate both models.","de:Boeing 787, es:Boeing 787, fr:Boeing 787, nl:Boeing 787"
Warren Beatty,,1937 ♂,culture,"winners, american, award","Henry Warren Beaty, known professionally as Warren Beatty (/ˈbeɪti/ BAY-tee; born March 30, 1937) is an American actor, producer, screenwriter and director. He has been nominated for fourteen Academy Awards – four for Best Actor, four for Best Picture, two for Best Director, three for Original Screenplay, and one for Adapted Screenplay – winning Best Director for Reds (1981). Beatty is only the second person to have been nominated for acting, directing, writing and producing in the same film – doing so first with Heaven Can Wait (1978), and again with Reds – succeeding Orson Welles, who was nominated for all four for Citizen Kane in 1941 and won for writing.","de:Warren Beatty, es:Warren Beatty, fr:Warren Beatty, nl:Warren Beatty"
Batman Begins,,,culture,"films, action, thriller","Batman Begins is a 2005 superhero film based on the DC Comics character Batman, directed by Christopher Nolan and written by Nolan and David S. Goyer. It stars Christian Bale, Michael Caine, Liam Neeson, Katie Holmes, Gary Oldman, Cillian Murphy, Tom Wilkinson, Rutger Hauer, Ken Watanabe, and Morgan Freeman. The film reboots the Batman film series, telling the origin story of Bruce Wayne from the death of his parents to his journey to become Batman and his fight to stop Ra's al Ghul and the Scarecrow from plunging Gotham City into chaos.","de:Batman Begins, es:Batman Begins, fr:Batman Begins, nl:Batman Begins"
Classical conditioning,,,psychology,"psychology, behavioral, behaviorism","Classical conditioning (also known as Pavlovian or respondent conditioning) refers to a learning procedure in which a biologically potent stimulus (e.g. food) is paired with a previously neutral stimulus (e.g. a bell). It also refers to the learning process that results from this pairing, through which the neutral stimulus comes to elicit a response (e.g. salivation) that is usually similar to the one elicited by the potent stimulus. These basic facts, which require many qualifications (see below), were first studied in detail by Ivan Pavlov through experiments with dogs. Together with operant conditioning, classical conditioning became the foundation of behaviorism, a school of psychology which was dominant in the mid-20th century and is still an important influence on the practice of psychological therapy and the study of animal behavior. Classical conditioning is a basic learning process, and its neural substrates are now beginning to be understood.","de:Klassische Konditionierung, es:Condicionamiento clásico, fr:Conditionnement classique, nl:Klassieke conditionering"
Succubus,,,religion,"demons, mythology, succubi","A succubus is a demon in female form, or supernatural entity in folklore (traced back to medieval legend), that appears in dreams and takes the form of a woman in order to seduce men, usually through sexual activity. The male counterpart is the incubus. Religious traditions hold that repeated sexual activity with a succubus may result in the deterioration of health or mental state, or even death.","de:Succubus, es:Súcubo, fr:Succube, nl:Succubus"
Ed O'Neill,,1946 ♂,culture,"american, male, actors","Edward Leonard O'Neill (born April 12, 1946) is an American actor and comedian. His roles include Al Bundy on the Fox Network sitcom Married... with Children, for which he was nominated for two Golden Globes, and Jay Pritchett on the award-winning ABC sitcom Modern Family, a role for which he has been nominated for three Primetime Emmy Awards and won four Screen Actors Guild Awards, all for being part of a best Ensemble in a Comedy Series. He has also appeared in the Wayne's World film series, Little Giants, Prefontaine, The Bone Collector and Sun Dogs, and has done voice-work for the Wreck It Ralph franchise and Finding Dory.","de:Ed O’Neill, es:Ed O'Neill, fr:Ed O'Neill, nl:Ed O'Neill"
